barcode,titck_product_code,trade_name,manufacturer,atc_code,active_substance_tr,dosage_form,strength_value,strength_unit,strength_text,package_size_text,rx_only,reimbursable,retired_at
8699606692508,221/51,"POLİFLEKS %5 DEKSTROZ LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 150 ML (SETSİZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, kalsiyum klorür dihidrat,potasyum klorür sodyum klorür,sodyum laktat",çözelti,5,%,%5,150 ML (SETSİZ),true,false,
8699606692027,221/51,"POLİFLEKS %5 DEKSTROZ LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML (SETSİZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, kalsiyum klorür dihidrat,potasyum klorür sodyum klorür,sodyum laktat",çözelti,5,%,%5,500 ML (SETSİZ),true,true,
8699606693826,204/73,"POLİFLEKS % 5 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 50 ML (SETLI)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,5,%,%5,50 ML (SETLI),true,true,
8699606693833,204/73,"POLİFLEKS % 5 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 50 ML (SETSIZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,5,%,%5,50 ML (SETSIZ),true,true,
8699606691716,205/42,"POLIFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz Anhidr, Sodyum klorür",çözelti,5,%,%5,500 ML SETLI,true,true,
8699606691723,205/42,"POLIFLEKS %5 DEKSTROZ %0,2 SODYUM KLORUR IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz Anhidr, Sodyum klorür",çözelti,5,%,%5,500 ML SETSİZ,true,true,
8699606693529,248/35,"POLIFLEKS %5 MANNITOL ÜROLOJIKIRRIGASYON ÇÖZELTISI , 3000 ML SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05CX04,mannitol,,5,%,%5,3000 ML SETLI,true,true,
8699606683537,248/35,"POLIFLEKS %5 MANNITOL ÜROLOJIKIRRIGASYON ÇÖZELTISI , 3000 ML SETSIZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05CX04,mannitol,,5,%,%5,3000 ML SETSIZ,true,true,
8699606691358,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 100 ML (TORBA) SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,100 ML (TORBA) SETLİ,true,false,
8699606691365,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 100 ML (TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,100 ML (TORBA) SETSİZ,true,false,
8699606691433,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML (TORBA) SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,1000 ML (TORBA) SETLİ,true,false,
8699606691440,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML (TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,1000 ML (TORBA) SETSİZ,true,false,
8699606691372,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 150 ML (TORBA) SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,150 ML (TORBA) SETLİ,true,false,
8699606691389,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 150 ML (TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,150 ML (TORBA) SETSİZ,true,false,
8699606691396,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML (TORBA) SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,250 ML (TORBA) SETLİ,true,false,
8699606691402,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML (TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,250 ML (TORBA) SETSİZ,true,false,
8699606691419,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML (TORBA) SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,500 ML (TORBA) SETLİ,true,true,
8699606691426,206/66,"POLIFLEKS %50 DEKSTROZ SUDAKİ IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML (TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BA03,dekstroz anhidr,çözelti,50,%,%50,500 ML (TORBA) SETSİZ,true,true,
8699606692195,207/88,"POLİFLEKS % 5 DEKSTROZ % 0,45SODYUM KLORÜR % 0,3 POTASYUM KLORÜR IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 CC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür + potasyum klorür,çözelti,5,%,%5,1000 CC SETLI,true,true,
8699606692171,207/88,"POLİFLEKS % 5 DEKSTROZ % 0,45SODYUM KLORÜR % 0,3 POTASYUM KLORÜR IV İNFÜZYON İÇİN ÇÖZELTİ, 250 CC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür + potasyum klorür,çözelti,5,%,%5,250 CC SETLI,true,false,
8699606692256,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 100 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr,çözelti,3.33,%,"%3,33",100 ML SETLİ,true,true,
8699606692263,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 100 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr,çözelti,3.33,%,"%3,33",100 ML SETSİZ,true,false,
8699606692270,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 150 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr,çözelti,3.33,%,"%3,33",150 ML SETLİ,true,true,
8699606692287,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 150 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr,çözelti,3.33,%,"%3,33",150 ML SETSİZ,true,false,
8699606692294,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr,çözelti,3.33,%,"%3,33",1000 ML SETLİ,true,false,
8699606692300,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür,çözelti,3.33,%,"%3,33",1000 ML SETSİZ,true,false,
8699606691853,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 250 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür,çözelti,3.33,%,"%3,33",250 ML SETLİ,true,true,
8699606691860,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 250 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür,çözelti,3.33,%,"%3,33",250 ML SETSİZ,true,true,
8699606691877,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür,çözelti,3.33,%,"%3,33",500 ML SETLİ,true,true,
8699606691884,218/22,"POLİFLEKS 1/3 POLİDEKS (%3,33 DEKSTROZ - %0,3 SODYUM KLORÜR) I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,Dekstroz Anhidr + sodyum klorür,çözelti,3.33,%,"%3,33",500 ML SETSİZ,true,true,
8699606692089,211/6,"POLİFLEKS % 5 DEKSTROZ %0,9 SODYUM KLORÜR IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML PVC SETSIZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"sodyum klorür, dekstroz monohidrat",çözelti,5,%,%5,1000 ML PVC SETSIZ,true,true,
8699606692058,211/6,"POLİFLEKS % 5 DEKSTROZ %0,9 SODYUM KLORÜR IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"sodyum klorür, dekstroz monohidrat",çözelti,5,%,%5,500 ML PVC SETLI,true,true,
8699606692065,211/6,"POLİFLEKS % 5 DEKSTROZ %0,9 SODYUM KLORÜR IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC SETSIZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"sodyum klorür, dekstroz monohidrat",çözelti,5,%,%5,500 ML PVC SETSIZ,true,true,
8699606692317,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 100 ML SETLİ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,100 ML SETLİ(PVC),true,true,
8699606692324,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 100 ML SETSİZ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,100 ML SETSİZ(PVC),true,false,
8699606692379,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETLİ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,1000 ML SETLİ(PVC),true,false,
8699606692386,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETSİZ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,1000 ML SETSİZ(PVC),true,false,
8699606692331,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 150 ML SETLİ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,150 ML SETLİ(PVC),true,false,
8699606692348,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 150 ML SETSİZ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,150 ML SETSİZ(PVC),true,false,
8699606692355,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 250 ML SETLİ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,250 ML SETLİ(PVC),true,false,
8699606692362,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 250 ML SETSİZ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,250 ML SETSİZ(PVC),true,false,
8699606691891,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETLİ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,500 ML SETLİ(PVC),true,true,
8699606691907,210/12,"POLİFLEKS 100 MG/ML DEKSTRAN40+9 MG/ML İZOTONİK SODYUM KLORÜR I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETSİZ(PVC)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,100,mg/ml,100 MG/ML,500 ML SETSİZ(PVC),true,true,
8699606692454,208/77,"POLİFLEKS 60 MG/ML DEKSTRAN 70+9 MG/ML İZOTONİK SODYUM KLORÜR İV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML PVC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,60,mg/ml,60 MG/ML,1000 ML PVC SETLI,true,false,
8699606692461,208/77,"POLİFLEKS 60 MG/ML DEKSTRAN 70+9 MG/ML İZOTONİK SODYUM KLORÜR İV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML PVC SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,60,mg/ml,60 MG/ML,1000 ML PVC SETSİZ,true,false,
8699606691914,208/77,"POLİFLEKS 60 MG/ML DEKSTRAN 70+9 MG/ML İZOTONİK SODYUM KLORÜR İV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,60,mg/ml,60 MG/ML,500 ML PVC SETLI,true,true,
8699606691921,208/77,"POLİFLEKS 60 MG/ML DEKSTRAN 70+9 MG/ML İZOTONİK SODYUM KLORÜR İV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05AA05,dekstran+sodyum klorür,çözelti,60,mg/ml,60 MG/ML,500 ML PVC SETSİZ,true,true,
8699606691198,204/75,"POLİFLEKS İZOLEN DENGELİ ELEKTROLİT I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum asetat trihidrat, sodyum klorür, potasyum klorür, sodyum sitrat dihidrat, magnezyum klorür hekzahidrat",çözelti,1000,ml,1000 ML,1000 ML SETSİZ,true,true,
8699606691204,204/75,"POLİFLEKS İZOLEN DENGELİ ELEKTROLİT I.V. İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum asetat trihidrat, sodyum klorür, potasyum klorür, sodyum sitrat dihidrat, magnezyum klorür hekzahidrat",çözelti,1000,ml,1000 ML,1000 ML SETLİ,true,true,
8699606691181,204/75,"POLİFLEKS İZOLEN DENGELİ ELEKTROLİT I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum asetat trihidrat, sodyum klorür, potasyum klorür, sodyum sitrat dihidrat, magnezyum klorür hekzahidrat",çözelti,500,ml,500 ML,500 ML SETLİ,true,true,
8699606691174,204/75,"POLİFLEKS İZOLEN DENGELİ ELEKTROLİT I.V. İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum asetat trihidrat, sodyum klorür, potasyum klorür, sodyum sitrat dihidrat, magnezyum klorür hekzahidrat",çözelti,500,ml,500 ML,500 ML SETSİZ,true,true,
8699606691839,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML PVC SOLUSYON(SETLİ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",solüsyon,5,%,%5,1000 ML PVC SOLUSYON(SETLİ),true,true,
8699606691846,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML PVC SOLUSYON(SETSİZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",solüsyon,5,%,%5,1000 ML PVC SOLUSYON(SETSİZ),true,true,
8699606691792,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML PVC SOLUSYON(SETLİ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",solüsyon,5,%,%5,250 ML PVC SOLUSYON(SETLİ),true,false,
8699606691808,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML PVC SOLUSYON(SETSİZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",solüsyon,5,%,%5,250 ML PVC SOLUSYON(SETSİZ),true,false,
8699606691815,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 500 CC PVC SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",çözelti,5,%,%5,500 CC PVC SETLİ,true,true,
8699606691822,208/96,"POLİFLEKS İZOLEN-M %5 DEKSTROZLU IV İNFÜZYON İÇİN ÇÖZELTİ, 500 CC PVC SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"dekstroz anhidr, sodyum asetat, potasyum klorür, dibazik potasyum fosfat, sodyum klorür",çözelti,5,%,%5,500 CC PVC SETSİZ,true,true,
8699606693116,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML PVC TORBA SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,250 ML PVC TORBA SETLİ,true,true,
8699606693123,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 250 ML PVC TORBA SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,250 ML PVC TORBA SETSİZ,true,true,
8699606693130,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC TORBA SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,500 ML PVC TORBA SETLİ,true,true,
8699606693147,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML PVC TORBA SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,500 ML PVC TORBA SETSİZ,true,true,
8699606693154,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML (SETLİ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,1000 ML (SETLİ),true,true,
8699606693161,208/100,"POLİFLEKS İZOLEN-P %5 DEKSTROZLU ELEKTROLİT IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML (SETSİZ)",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05BB02,"Dekstroz anhidr+sodyum laktat, potasyum klorür, magnezyum klorür hekzahidrat, dibazik sodyum fosfat",çözelti,5,%,%5,1000 ML (SETSİZ),true,true,
8699606693383,233/19,"POLİFLEKS İZOLEN-S PH 7.4 ELEKTROLİT İÇEREN İV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"magnezyum klorür hekzahidrat, sodyum asetat trihidrat, potasyum klorür, sodyum klorür, sodyum glukonat, monobazik potasyum fosfat, dibazik sodyum fosfat heptahidrat",çözelti,1000,ml,1000 ML,1000 ML SETLİ,true,true,
8699606693390,233/19,"POLİFLEKS İZOLEN-S PH 7.4 ELEKTROLİT İÇEREN İV İNFÜZYON İÇİN ÇÖZELTİ, 1000 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"magnezyum klorür hekzahidrat, sodyum asetat trihidrat, potasyum klorür, sodyum klorür, sodyum glukonat, monobazik potasyum fosfat, dibazik sodyum fosfat heptahidrat",çözelti,1000,ml,1000 ML,1000 ML SETSİZ,true,true,
8699606693369,233/19,"POLİFLEKS İZOLEN-S PH 7.4 ELEKTROLİT İÇEREN İV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETLİ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"magnezyum klorür hekzahidrat, sodyum asetat trihidrat, potasyum klorür, sodyum klorür, sodyum glukonat, monobazik potasyum fosfat, dibazik sodyum fosfat heptahidrat",çözelti,500,ml,500 ML,500 ML SETLİ,true,true,
8699606693376,233/19,"POLİFLEKS İZOLEN-S PH 7.4 ELEKTROLİT İÇEREN İV İNFÜZYON İÇİN ÇÖZELTİ, 500 ML SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"magnezyum klorür hekzahidrat, sodyum asetat trihidrat, potasyum klorür, sodyum klorür, sodyum glukonat, monobazik potasyum fosfat, dibazik sodyum fosfat heptahidrat",çözelti,500,ml,500 ML,500 ML SETSİZ,true,true,
8699606691334,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 CC SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,,,,1000 CC SETLI,true,true,
8699606691341,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 1000 CC SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,,,,1000 CC SETSİZ,true,true,
8699606691259,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 100 ML (PVC TORBA) SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,100,ml,100 ML,100 ML (PVC TORBA) SETLI,true,true,
8699606691266,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 100 ML (PVC TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,100,ml,100 ML,100 ML (PVC TORBA) SETSİZ,true,true,
8699606691273,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 150 ML (PVC TORBA) SETLI",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,150,ml,150 ML,150 ML (PVC TORBA) SETLI,true,false,
8699606691280,205/41,"POLİFLEKS LAKTATLI RİNGER IV İNFÜZYON İÇİN ÇÖZELTİ, 150 ML (PVC TORBA) SETSİZ",POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,B05XA30,"sodyum laktat, sodyum klorür, potasyum klorür, kalsiyum klorür dihidrat",çözelti,150,ml,150 ML,150 ML (PVC TORBA) SETSİZ,true,false,
